Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
11520,Hyundai i10,Hyundai,i10,5,48000,Dealer,Petrol,Manual,19.81,1086,68.05,5,399000
6032,Maruti Ertiga,Maruti,Ertiga,3,40000,Individual,Petrol,Manual,17.5,1373,91.1,7,650000
1713,Ford Aspire,Ford,Aspire,5,70000,Dealer,Diesel,Manual,25.83,1498,99.0,5,440000
12946,Hyundai Santro,Hyundai,Santro,13,34698,Dealer,Petrol,Manual,17.92,1086,62.1,5,90000
10432,Datsun GO,Datsun,GO,2,11800,Individual,Petrol,Manual,19.83,1198,67.0,7,575000
10759,Ford Figo,Ford,Figo,11,56000,Dealer,Diesel,Manual,20.0,1399,68.05,5,325000
5333,Maruti Ciaz,Maruti,Ciaz,5,99000,Individual,Diesel,Manual,28.09,1248,88.5,5,651000
1859,Maruti Swift,Maruti,Swift,2,20000,Individual,Petrol,Manual,22.0,1197,81.8,5,530000
4693,Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,Diesel,Manual,24.52,1248,88.5,7,925000
3834,Honda City,Honda,City,15,89000,Individual,Petrol,Manual,17.7,1497,78.0,5,113000
5471,Toyota Innova,Toyota,Innova,6,78000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1375000
9528,Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,18.6,1197,81.83,5,645000
6221,Maruti Swift,Maruti,Swift,8,275000,Individual,Diesel,Manual,22.9,1248,74.0,5,400000
10937,Ford Freestyle,Ford,Freestyle,3,20000,Individual,Diesel,Manual,24.4,1498,98.63,5,720000
5072,Honda City,Honda,City,3,29000,Dealer,Diesel,Manual,25.1,1498,98.6,5,1100000
13958,Hyundai i20,Hyundai,i20,6,39838,Dealer,Diesel,Manual,22.54,1396,88.73,5,565000
17406,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,21.38,1396,88.7,5,870000
15413,Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000
11612,Ford Ecosport,Ford,Ecosport,7,82100,Dealer,Diesel,Manual,23.0,1498,98.96,5,590000
3275,Ford Figo,Ford,Figo,10,18800,Individual,Petrol,Manual,15.6,1196,70.0,5,225000
14003,Volkswagen Polo,Volkswagen,Polo,11,106451,Dealer,Petrol,Manual,16.47,1198,73.9,5,225000
5433,BMW 5,BMW,5,10,136000,Dealer,Diesel,Automatic,16.2,2993,235.0,5,1699000
4676,Hyundai i20,Hyundai,i20,4,43000,Dealer,Petrol,Manual,18.6,1197,81.83,5,600000
15287,Hyundai i10,Hyundai,i10,9,47000,Dealer,Petrol,Automatic,19.2,1197,80.0,5,395000
19357,Maruti Ciaz,Maruti,Ciaz,3,47000,Individual,Petrol,Automatic,19.12,1373,91.1,5,760000
3119,Hyundai i10,Hyundai,i10,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,180000
8701,Maruti Alto,Maruti,Alto,13,76000,Dealer,Petrol,Manual,19.7,796,46.3,5,165000
10505,Ford Aspire,Ford,Aspire,4,35000,Individual,Petrol,Manual,18.16,1196,86.8,5,475000
8332,Audi A6,Audi,A6,10,88402,Dealer,Diesel,Automatic,14.57,2967,241.38,5,1650000
7400,Mahindra Scorpio,Mahindra,Scorpio,7,70000,Individual,Diesel,Manual,12.05,2179,120.0,9,595000
4663,Maruti Swift Dzire,Maruti,Swift Dzire,3,19000,Dealer,Petrol,Manual,21.21,1197,81.8,5,741000
15968,Honda City,Honda,City,15,120000,Individual,Petrol,Manual,17.7,1497,78.0,5,200000
15762,Mahindra KUV,Mahindra,KUV,5,23593,Dealer,Petrol,Manual,18.15,1198,82.0,6,475000
4040,Maruti Alto,Maruti,Alto,17,58000,Dealer,Petrol,Manual,19.7,796,46.3,5,111000
1573,Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Diesel,Manual,24.52,1248,88.5,7,865000
9297,Maruti Swift Dzire,Maruti,Swift Dzire,2,15000,Individual,Diesel,Manual,28.4,1248,74.02,5,757000
4641,Hyundai Verna,Hyundai,Verna,9,72000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,521000
5294,Tata Hexa,Tata,Hexa,2,34293,Dealer,Diesel,Manual,17.6,2179,153.86,7,1380000
699,Audi A6,Audi,A6,7,21000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1800000
1549,Hyundai Verna,Hyundai,Verna,3,15000,Individual,Diesel,Manual,22.0,1582,126.2,5,1240000
10859,Hyundai Santro,Hyundai,Santro,13,38500,Dealer,Petrol,Manual,17.92,1086,62.1,5,129000
11655,Maruti Swift,Maruti,Swift,4,27000,Dealer,Petrol,Manual,20.4,1197,81.8,5,570000
17825,Maruti Alto,Maruti,Alto,15,72145,Individual,Petrol,Manual,19.7,796,46.3,5,65000
9260,Hyundai i20,Hyundai,i20,9,74357,Dealer,Petrol,Manual,17.0,1197,80.0,5,470000
3363,BMW X1,BMW,X1,8,56000,Individual,Diesel,Automatic,17.05,1995,184.0,5,1280000
18936,Honda Civic,Honda,Civic,12,66000,Dealer,Petrol,Manual,13.5,1799,130.0,5,275000
10856,Honda City,Honda,City,4,14000,Dealer,Petrol,Manual,17.4,1497,117.6,5,875000
16265,Maruti Wagon R,Maruti,Wagon R,7,71000,Dealer,CNG,Manual,26.2,998,58.2,5,370000
16348,Honda Amaze,Honda,Amaze,6,48000,Dealer,Diesel,Manual,25.8,1498,98.6,5,450000
8622,Renault Duster,Renault,Duster,7,85000,Dealer,Diesel,Manual,19.01,1461,108.45,5,575000
17069,Toyota Fortuner,Toyota,Fortuner,1,6300,Dealer,Diesel,Automatic,12.9,2755,174.5,7,3650000
13084,Hyundai i10,Hyundai,i10,8,52000,Dealer,Petrol,Manual,19.81,1086,68.05,5,261000
1128,Hyundai Grand,Hyundai,Grand,3,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,525000
15842,Skoda Rapid,Skoda,Rapid,9,87000,Dealer,Diesel,Manual,20.5,1598,103.5,5,475000
260,Maruti Alto,Maruti,Alto,8,46242,Individual,Petrol,Manual,20.92,998,67.1,5,280000
19047,Honda City,Honda,City,7,45000,Dealer,Petrol,Manual,17.8,1497,117.3,5,690000
4323,Honda Amaze,Honda,Amaze,3,12000,Dealer,Petrol,Manual,17.8,1198,86.7,5,645000
5558,Ford Ecosport,Ford,Ecosport,8,233000,Dealer,Diesel,Manual,22.7,1498,89.84,5,460000
14264,Honda Amaze,Honda,Amaze,6,54591,Dealer,Diesel,Manual,25.8,1498,98.6,5,425000
14015,Honda City,Honda,City,6,66000,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000
3804,Ford Ecosport,Ford,Ecosport,6,29500,Dealer,Petrol,Automatic,15.63,1499,110.4,5,655000
4979,Maruti Swift Dzire,Maruti,Swift Dzire,6,77500,Individual,Diesel,Manual,26.59,1248,74.0,5,480000
3277,Volkswagen Vento,Volkswagen,Vento,5,110000,Individual,Diesel,Automatic,22.15,1498,108.6,5,750000
9847,Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,18.6,1197,81.86,5,621000
2251,Maruti Vitara,Maruti,Vitara,3,15734,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1020000
8307,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,6,18000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,2850000
16887,Hyundai i20,Hyundai,i20,6,78000,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
18331,Hyundai Grand,Hyundai,Grand,4,10000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,585000
18715,Maruti Alto,Maruti,Alto,7,19000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000
7294,Hyundai Creta,Hyundai,Creta,4,75000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1175000
10359,Maruti Wagon R,Maruti,Wagon R,5,20673,Dealer,Petrol,Manual,18.9,998,67.1,5,350000
8244,Toyota Innova,Toyota,Innova,4,62000,Individual,Diesel,Manual,13.68,2393,147.8,7,1850000
18437,Maruti Ertiga,Maruti,Ertiga,8,120000,Individual,Diesel,Manual,20.77,1248,88.76,7,600000
6304,Honda Amaze,Honda,Amaze,6,40000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000
8891,Maruti Vitara,Maruti,Vitara,4,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,810000
8694,Maruti Alto,Maruti,Alto,3,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000
8287,Skoda Octavia,Skoda,Octavia,7,65000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1250000
5978,Maruti Swift,Maruti,Swift,13,85000,Dealer,Diesel,Manual,17.8,1248,75.0,5,275000
5291,Mahindra Thar,Mahindra,Thar,5,62000,Dealer,Diesel,Manual,16.55,2498,105.0,6,799000
15166,Skoda Rapid,Skoda,Rapid,5,23000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,725000
11071,Volvo XC60,Volvo,XC60,6,120000,Dealer,Diesel,Automatic,11.2,2400,215.0,5,1800000
14669,Maruti Swift Dzire,Maruti,Swift Dzire,8,112000,Individual,Diesel,Manual,23.4,1248,74.0,5,345000
16162,Datsun RediGO,Datsun,RediGO,2,20000,Individual,Petrol,Automatic,22.5,999,67.0,5,270000
3418,Honda Civic,Honda,Civic,13,57000,Dealer,Petrol,Automatic,13.9,1799,130.2,5,250000
12407,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,67000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,780000
3201,Maruti Ignis,Maruti,Ignis,4,47063,Dealer,Petrol,Manual,20.89,1197,81.8,5,525000
19121,Maruti Baleno,Maruti,Baleno,4,18263,Dealer,Petrol,Manual,21.4,1197,83.1,5,567000
1943,Maruti Wagon R,Maruti,Wagon R,16,84000,Individual,Petrol,Manual,14.0,1061,64.0,5,100000
5477,Maruti Baleno,Maruti,Baleno,5,48000,Individual,Petrol,Automatic,21.4,1197,83.1,5,625000
18631,Maruti Swift,Maruti,Swift,3,18600,Individual,Petrol,Manual,22.0,1197,81.8,5,520000
11226,Hyundai i20,Hyundai,i20,4,11000,Dealer,Petrol,Manual,18.6,1197,81.83,5,740000
6801,Honda Amaze,Honda,Amaze,4,60000,Dealer,Diesel,Manual,25.8,1498,98.6,5,600000
8476,Mahindra Marazzo,Mahindra,Marazzo,2,30000,Individual,Diesel,Manual,17.3,1497,121.0,7,1460000
7631,Maruti Wagon R,Maruti,Wagon R,4,19971,Dealer,Petrol,Automatic,21.79,998,67.05,5,450000
1600,Mahindra XUV500,Mahindra,XUV500,9,80000,Individual,Diesel,Manual,15.1,2179,140.0,7,550000
4769,Maruti Baleno,Maruti,Baleno,5,15068,Dealer,Petrol,Manual,21.4,1197,83.1,5,560000
16241,Hyundai Verna,Hyundai,Verna,6,56000,Dealer,Diesel,Manual,23.9,1582,126.2,5,585000
17260,Hyundai i10,Hyundai,i10,9,30000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,332000
5237,Volkswagen Vento,Volkswagen,Vento,10,50000,Individual,Diesel,Manual,20.54,1598,103.6,5,400000
9983,Honda City,Honda,City,6,75000,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000
16698,Tata Harrier,Tata,Harrier,2,21655,Dealer,Diesel,Manual,17.0,1956,138.1,5,1660000
6338,Hyundai i20,Hyundai,i20,2,11972,Dealer,Petrol,Manual,18.6,1197,81.83,5,635000
14167,MG Hector,MG,Hector,2,28000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1650000
17140,Toyota Innova,Toyota,Innova,7,50000,Dealer,Diesel,Manual,12.8,2494,102.0,7,950000
2413,Tata Tiago,Tata,Tiago,4,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,490000
10135,Maruti Swift Dzire,Maruti,Swift Dzire,7,56815,Dealer,Petrol,Manual,19.1,1197,85.8,5,450000
11837,Skoda Superb,Skoda,Superb,9,62000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,585000
6670,Mahindra Bolero,Mahindra,Bolero,14,90000,Individual,Diesel,Manual,13.6,2523,63.0,7,230000
330,Maruti Swift Dzire,Maruti,Swift Dzire,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000
10800,Hyundai Grand,Hyundai,Grand,4,12000,Dealer,Petrol,Manual,18.9,1197,81.86,5,445000
5727,Audi A4,Audi,A4,5,30000,Dealer,Diesel,Automatic,18.25,1968,187.74,5,2400000
12218,Honda City,Honda,City,4,50000,Dealer,Petrol,Manual,17.4,1497,117.6,5,765000
6545,Maruti Alto,Maruti,Alto,4,80000,Individual,Petrol,Manual,23.95,998,67.05,5,300000
16128,Hyundai Verna,Hyundai,Verna,7,30666,Dealer,Diesel,Manual,22.32,1582,126.3,5,565000
12205,Hyundai i20,Hyundai,i20,4,31000,Dealer,Petrol,Manual,18.6,1197,81.83,5,650000
971,Skoda Rapid,Skoda,Rapid,4,59000,Dealer,Petrol,Automatic,14.3,1598,103.6,5,599000
6954,Volkswagen Vento,Volkswagen,Vento,8,110000,Individual,Diesel,Manual,20.54,1598,103.6,5,400000
830,Maruti Ciaz,Maruti,Ciaz,5,30000,Individual,Petrol,Manual,20.73,1373,91.1,5,625000
6719,Maruti Vitara,Maruti,Vitara,4,80321,Dealer,Diesel,Manual,24.3,1248,88.5,5,960000
12368,Hyundai Verna,Hyundai,Verna,3,43000,Dealer,Petrol,Manual,17.0,1591,121.3,5,940000
7411,Renault KWID,Renault,KWID,4,22017,Dealer,Petrol,Manual,23.01,999,67.0,5,380000
6708,Maruti Celerio,Maruti,Celerio,5,61173,Dealer,Diesel,Manual,27.62,793,47.0,5,375000
3675,Maruti Ignis,Maruti,Ignis,4,34000,Individual,Petrol,Manual,20.89,1197,81.8,5,449000
17141,BMW 5,BMW,5,5,24000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,3800000
4343,Volkswagen Polo,Volkswagen,Polo,6,54985,Dealer,Petrol,Manual,16.2,1199,74.0,5,480000
9762,Maruti Swift Dzire,Maruti,Swift Dzire,10,43125,Dealer,Petrol,Manual,20.85,1197,83.14,5,250000
7170,Maruti Baleno,Maruti,Baleno,4,33620,Dealer,Petrol,Manual,21.4,1197,83.1,5,632000
3867,Maruti Alto,Maruti,Alto,6,17000,Dealer,Petrol,Manual,23.95,998,67.1,5,320000
16633,Maruti Celerio,Maruti,Celerio,3,21000,Individual,Petrol,Automatic,23.1,998,67.04,5,510000
9361,Hyundai Creta,Hyundai,Creta,5,20234,Trustmark Dealer,Petrol,Manual,15.8,1591,121.3,5,925000
7872,Ford Figo,Ford,Figo,9,37453,Dealer,Petrol,Manual,15.6,1196,70.0,5,335000
15670,Maruti Swift,Maruti,Swift,9,85517,Dealer,Petrol,Manual,18.6,1197,85.8,5,425000
7698,Maruti Alto,Maruti,Alto,7,60000,Individual,Petrol,Manual,23.95,998,67.05,5,295000
6465,Hyundai Verna,Hyundai,Verna,7,45354,Individual,Diesel,Manual,22.32,1582,126.32,5,600000
17195,Maruti Ertiga,Maruti,Ertiga,8,56600,Individual,Petrol,Manual,16.02,1373,93.7,7,475000
12554,Mahindra XUV500,Mahindra,XUV500,6,57000,Dealer,Diesel,Manual,16.0,2179,140.0,7,925000
1459,Mahindra Scorpio,Mahindra,Scorpio,6,60000,Individual,Diesel,Manual,15.4,1997,120.0,7,1050000
4665,Honda City,Honda,City,14,77433,Dealer,Petrol,Manual,12.8,1493,100.0,5,220000
15059,Maruti Alto,Maruti,Alto,11,100000,Individual,Petrol,Manual,19.7,796,46.3,5,110000
3395,Hyundai Verna,Hyundai,Verna,10,58000,Dealer,Petrol,Manual,17.1,1591,121.3,5,399000
17909,Maruti Swift Dzire,Maruti,Swift Dzire,5,60000,Individual,Diesel,Manual,26.59,1248,74.0,5,530000
6825,Maruti Wagon R,Maruti,Wagon R,11,45000,Dealer,Petrol,Manual,18.9,998,67.1,5,290000
7022,Ford Freestyle,Ford,Freestyle,3,24000,Dealer,Diesel,Manual,24.4,1498,98.63,5,750000
18832,Mahindra Scorpio,Mahindra,Scorpio,8,40000,Individual,Diesel,Manual,14.0,2523,75.0,8,550000
14324,Mahindra Scorpio,Mahindra,Scorpio,7,85000,Dealer,Diesel,Manual,12.05,2179,120.0,7,521000
16591,Hyundai Verna,Hyundai,Verna,9,68000,Individual,Petrol,Manual,17.01,1591,121.3,5,410000
13231,Maruti Alto,Maruti,Alto,9,65000,Dealer,CNG,Manual,30.46,796,47.3,5,175000
12304,Maruti Baleno,Maruti,Baleno,4,70000,Individual,Petrol,Manual,21.4,1197,83.1,5,500000
3657,Maruti Swift Dzire,Maruti,Swift Dzire,9,34000,Individual,Petrol,Manual,19.1,1197,85.8,5,455000
7448,Volkswagen Vento,Volkswagen,Vento,6,74000,Dealer,Diesel,Automatic,21.5,1498,108.5,5,690000
4321,Honda City,Honda,City,13,90046,Dealer,Petrol,Manual,17.7,1497,78.0,5,185000
6289,Mahindra KUV100,Mahindra,KUV100,3,22000,Individual,Petrol,Manual,18.15,1198,82.0,6,450000
13922,Audi Q7,Audi,Q7,8,55000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2100000
7293,Honda Jazz,Honda,Jazz,5,72000,Dealer,Petrol,Manual,18.2,1199,88.7,5,525000
14999,Hyundai i10,Hyundai,i10,10,35000,Individual,Petrol,Manual,19.81,1086,68.05,5,300000
1211,Tata Safari,Tata,Safari,6,100000,Individual,Diesel,Manual,14.0,2179,138.1,7,585000
4124,Maruti Wagon R,Maruti,Wagon R,5,23000,Dealer,Petrol,Automatic,20.52,1197,81.8,5,430000
4156,Maruti Ciaz,Maruti,Ciaz,3,17000,Individual,Diesel,Manual,28.09,1248,88.5,5,900000
14785,Maruti Swift,Maruti,Swift,9,112755,Dealer,Diesel,Manual,22.9,1248,74.0,5,485000
14452,Hyundai i10,Hyundai,i10,9,75000,Dealer,Petrol,Manual,19.81,1086,68.05,5,235000
392,Datsun GO,Datsun,GO,4,15000,Individual,Petrol,Manual,19.44,1198,67.0,7,500000
2012,Hyundai Creta,Hyundai,Creta,3,70000,Individual,Diesel,Manual,20.5,1582,126.2,5,1300000
8584,Maruti Swift,Maruti,Swift,4,64000,Individual,Diesel,Manual,28.4,1248,74.0,5,580000
2740,Maruti Celerio,Maruti,Celerio,2,19000,Dealer,CNG,Manual,30.47,998,58.33,5,529000
16515,Audi A6,Audi,A6,9,90000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1250000
17187,Toyota Innova,Toyota,Innova,14,94000,Dealer,Diesel,Manual,12.99,2494,100.0,7,411000
11432,Datsun GO,Datsun,GO,6,45000,Individual,Petrol,Manual,19.44,1198,67.0,7,275000
18305,Hyundai Venue,Hyundai,Venue,2,6500,Individual,Petrol,Automatic,18.15,998,118.35,5,1100000
17906,Hyundai i20,Hyundai,i20,4,18000,Dealer,Petrol,Manual,18.6,1197,81.83,5,750000
9457,Toyota Innova,Toyota,Innova,7,82000,Dealer,Diesel,Manual,12.99,2494,100.6,8,879000
2908,Volkswagen Polo,Volkswagen,Polo,6,37000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,575000
9038,Volkswagen Polo,Volkswagen,Polo,5,34000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,650000
18697,Honda City,Honda,City,4,12729,Dealer,Petrol,Manual,17.14,1497,117.6,5,1138000
3344,Hyundai i20,Hyundai,i20,5,35000,Dealer,Petrol,Manual,17.19,1197,81.86,5,650000
16123,Maruti Alto,Maruti,Alto,10,50000,Individual,Petrol,Manual,20.92,998,67.1,5,145000
17903,Toyota Innova,Toyota,Innova,9,105000,Dealer,Diesel,Manual,12.8,2494,102.0,7,749000
300,Toyota Innova,Toyota,Innova,9,109000,Dealer,Diesel,Manual,12.99,2494,100.6,7,495000
17038,Skoda Superb,Skoda,Superb,4,8000,Dealer,Petrol,Automatic,14.67,1798,177.46,5,2375000
943,Hyundai Creta,Hyundai,Creta,3,60000,Individual,Diesel,Manual,19.67,1582,126.2,5,1000000
18793,Audi A6,Audi,A6,11,86000,Dealer,Diesel,Automatic,12.4,2698,179.5,5,1100000
18890,Maruti Alto,Maruti,Alto,4,9000,Dealer,Petrol,Manual,23.95,998,67.05,5,335000
10545,Hyundai i10,Hyundai,i10,13,70000,Dealer,Petrol,Manual,19.81,1086,68.05,5,239000
12138,Maruti Alto,Maruti,Alto,4,50000,Individual,Petrol,Manual,23.95,998,67.05,5,298000
14160,Mahindra XUV500,Mahindra,XUV500,4,34000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1175000
7271,Maruti Swift,Maruti,Swift,2,21750,Individual,Petrol,Manual,22.0,1197,81.8,5,580000
11224,Maruti Swift,Maruti,Swift,4,30000,Individual,Petrol,Manual,22.0,1197,81.8,5,460000
7578,Honda City,Honda,City,4,25000,Individual,Petrol,Automatic,18.0,1497,117.3,5,1100000
8306,Skoda Octavia,Skoda,Octavia,7,86900,Dealer,Diesel,Automatic,19.3,1968,141.0,5,985000
966,Renault KWID,Renault,KWID,4,10000,Individual,Petrol,Automatic,24.04,999,67.0,5,341000
15900,Hyundai Grand,Hyundai,Grand,7,17000,Dealer,Petrol,Manual,18.9,1197,81.86,5,435000
18341,Maruti Baleno,Maruti,Baleno,3,14000,Dealer,Petrol,Manual,21.4,1197,83.1,5,731000
10419,Maruti Wagon R,Maruti,Wagon R,15,60000,Individual,Petrol,Manual,14.0,1061,64.0,5,125000
17935,Maruti Baleno,Maruti,Baleno,4,40000,Individual,Petrol,Manual,21.4,1197,83.1,5,790000
7927,Ford Ecosport,Ford,Ecosport,7,89755,Dealer,Diesel,Manual,22.7,1498,89.84,5,711000
12579,Volkswagen Polo,Volkswagen,Polo,6,52752,Dealer,Petrol,Manual,18.78,1198,74.0,5,390000
92,Maruti Vitara,Maruti,Vitara,3,26000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000
6813,Volkswagen Vento,Volkswagen,Vento,9,120000,Individual,Diesel,Manual,20.54,1598,103.6,5,350000
10369,Maruti Vitara,Maruti,Vitara,3,38000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,800000
7237,Ford Freestyle,Ford,Freestyle,3,35000,Individual,Petrol,Manual,19.0,1194,94.68,5,650000
2153,Maruti Ertiga,Maruti,Ertiga,3,26938,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000
17439,Mahindra XUV500,Mahindra,XUV500,5,59000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1185000
7618,Maruti Swift,Maruti,Swift,7,87832,Dealer,Diesel,Manual,25.2,1248,74.0,5,460000
3314,Volkswagen Polo,Volkswagen,Polo,7,42000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,610000
10087,Mahindra Scorpio,Mahindra,Scorpio,2,20000,Individual,Diesel,Manual,15.4,2523,75.0,7,982000
11673,Hyundai i10,Hyundai,i10,10,41000,Dealer,Petrol,Manual,19.81,1086,68.05,5,225000
15164,Ford Figo,Ford,Figo,10,65000,Dealer,Diesel,Manual,20.0,1399,68.0,5,335000
11914,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,9,55000,Dealer,Diesel,Automatic,11.5,2987,210.0,5,1275000
2917,Maruti Swift,Maruti,Swift,8,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000
4767,Maruti Ertiga,Maruti,Ertiga,4,23000,Dealer,Diesel,Manual,25.47,1248,88.5,7,899000
18716,Hyundai i20,Hyundai,i20,11,100000,Individual,Petrol,Manual,17.0,1197,80.0,5,200000
18576,Hyundai i20,Hyundai,i20,7,40000,Dealer,Petrol,Automatic,15.0,1396,98.6,5,540000
16469,Hyundai Creta,Hyundai,Creta,5,70000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1150000
8452,Maruti Ciaz,Maruti,Ciaz,2,36000,Individual,Petrol,Manual,21.56,1462,103.25,5,930000
11172,Maruti Ertiga,Maruti,Ertiga,4,18000,Individual,Petrol,Manual,17.5,1373,91.1,7,675000
6507,Maruti Swift Dzire,Maruti,Swift Dzire,6,53000,Dealer,Diesel,Manual,26.59,1248,74.0,5,645000
1985,Mahindra XUV500,Mahindra,XUV500,3,30000,Individual,Diesel,Manual,16.0,2179,140.0,7,1200000
945,Maruti Eeco,Maruti,Eeco,6,60000,Individual,CNG,Manual,20.0,1196,63.0,5,250000
16821,Honda WR-V,Honda,WR-V,4,65000,Individual,Diesel,Manual,25.5,1498,98.6,5,800000
14427,Honda City,Honda,City,6,65000,Dealer,Petrol,Manual,17.8,1497,117.3,5,625000
8915,Ford Ecosport,Ford,Ecosport,7,95000,Dealer,Diesel,Manual,22.7,1498,89.84,5,425000
8671,Hyundai Grand,Hyundai,Grand,5,22000,Individual,Petrol,Manual,18.9,1197,82.0,5,520000
4490,Honda Jazz,Honda,Jazz,5,15000,Individual,Petrol,Manual,18.7,1199,88.7,5,500000
16523,Tata Safari,Tata,Safari,6,50000,Individual,Diesel,Manual,14.0,2179,138.1,7,625000
990,Maruti Ertiga,Maruti,Ertiga,4,41000,Dealer,Petrol,Manual,16.02,1373,93.7,7,695000
1110,Maruti Eeco,Maruti,Eeco,6,40000,Individual,Petrol,Manual,15.37,1196,73.0,7,215000
6593,Mahindra XUV500,Mahindra,XUV500,5,59000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1500000
18219,Hyundai Creta,Hyundai,Creta,3,12000,Individual,Petrol,Manual,15.29,1591,121.3,5,940000
815,Maruti Swift,Maruti,Swift,2,14499,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,535000
13215,Ford Freestyle,Ford,Freestyle,1,3957,Dealer,Petrol,Manual,19.0,1194,94.68,5,570000
18704,Hyundai Verna,Hyundai,Verna,9,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,400000
4079,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8,32000,Dealer,Diesel,Automatic,10.0,2143,170.0,5,2100000
9320,Tata Tiago,Tata,Tiago,3,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,440000
6597,Hyundai Creta,Hyundai,Creta,4,71000,Dealer,Petrol,Manual,15.29,1591,121.3,5,899000
18698,Mahindra KUV,Mahindra,KUV,5,72643,Dealer,Diesel,Manual,25.32,1198,77.0,5,475000
8838,Skoda Octavia,Skoda,Octavia,4,31001,Dealer,Diesel,Automatic,19.5,1968,141.0,5,1399000
19322,Maruti Swift Dzire,Maruti,Swift Dzire,8,45529,Dealer,Petrol,Manual,19.1,1197,85.8,5,425000
18874,Honda City,Honda,City,6,90000,Individual,Petrol,Automatic,18.0,1497,117.3,5,750000
18542,Skoda Superb,Skoda,Superb,7,59000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,1250000
18711,Maruti Ertiga,Maruti,Ertiga,4,63000,Individual,Diesel,Manual,24.52,1248,88.5,7,750000
13707,Volkswagen Vento,Volkswagen,Vento,5,65000,Dealer,Diesel,Automatic,21.5,1498,108.5,5,595000
17147,Hyundai i20,Hyundai,i20,6,44726,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000
4222,Mahindra KUV,Mahindra,KUV,5,30000,Individual,Diesel,Manual,25.32,1198,77.0,6,450000
468,MG Hector,MG,Hector,2,28000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1699000
4751,Mahindra KUV,Mahindra,KUV,5,87000,Dealer,Diesel,Manual,25.32,1198,77.0,6,450000
9827,Ford Figo,Ford,Figo,5,35000,Dealer,Petrol,Manual,18.16,1196,86.8,5,360000
5996,Maruti Swift,Maruti,Swift,6,68297,Dealer,Diesel,Manual,25.2,1248,74.0,5,650000
3737,Maruti Swift Dzire,Maruti,Swift Dzire,8,52000,Dealer,Diesel,Manual,28.4,1248,74.02,5,395000
